time, timemax, Amax, beta0, beta1, beta2, beta3, beta4, beta5
2013-12-31, 2013-12-31T21:36:00.979200000, -18.337, 1023.468, 0.928, 57.093, 42.382, 141.215, 66.457
2014-01-01, 2014-01-01T12:44:00.979200000, -26.127, 1023.365, 0.773, 68.936, 31.837, 121.402, 41.866
2014-01-02, 2014-01-02T18:46:00.979200000, 20.347, 1023.319, 0.776, 71.198, 32.743, 112.460, 36.062
2014-01-03, 2014-01-03T07:50:00.979200000, 12.892, 1023.391, 0.848, 71.888, 33.819, 104.207, 33.603
2014-01-04, 2014-01-04T19:14:00.979200000, 17.116, 1023.444, 0.854, 79.008, 36.354, 96.464, 26.119
2014-01-05, 2014-01-05T15:23:00.979200000, -15.975, 1023.532, 0.890, 84.197, 37.159, 91.080, 25.602
2014-01-06, 2014-01-06T17:14:00.979200000, -11.271, 1023.600, 0.878, 92.883, 36.173, 85.460, 24.465
2014-01-07, 2014-01-07T03:02:00.979200000, 17.320, 1023.722, 0.903, 105.060, 40.903, 79.782, 28.108
2014-01-08, 2014-01-08T13:40:00.979200000, -17.040, 1024.009, 1.060, 113.882, 53.883, 82.411, 35.293
2014-01-09, 2014-01-09T03:41:00.979200000, 29.167, 1024.118, 1.143, 119.722, 67.575, 80.666, 41.697
2014-01-10, 2014-01-10T05:06:00.979200000, 24.427, 1024.089, 1.101, 119.426, 63.371, 79.814, 37.912
2014-01-11, 2014-01-11T16:11:00.979200000, -23.323, 1024.200, 1.176, 120.606, 66.801, 84.296, 41.070
2014-01-12, 2014-01-12T05:34:00.979200000, 24.664, 1024.091, 1.114, 117.851, 61.258, 84.823, 39.756
2014-01-13, 2014-01-13T21:38:00.979200000, 20.179, 1024.129, 1.164, 114.513, 62.643, 90.676, 42.526
2014-01-14, 2014-01-14T19:58:00.979200000, -20.607, 1024.059, 1.213, 108.550, 73.338, 98.369, 60.539
2014-01-15, 2014-01-15T20:04:00.979200000, -16.268, 1023.923, 1.171, 100.450, 68.000, 97.978, 58.079
2014-01-16, 2014-01-16T02:04:00.979200000, 14.943, 1023.657, 0.973, 90.200, 50.012, 87.133, 42.835
2014-01-17, 2014-01-17T05:38:00.979200000, 16.395, 1023.589, 0.919, 82.647, 39.973, 88.019, 35.504
2014-01-18, 2014-01-18T04:42:00.979200000, 20.590, 1023.587, 0.957, 72.822, 43.064, 97.928, 38.599
2014-01-19, 2014-01-19T06:08:00.979200000, 19.896, 1023.707, 0.985, 70.770, 46.004, 105.829, 39.763
2014-01-20, 2014-01-20T21:24:00.979200000, 24.451, 1023.942, 1.031, 73.163, 49.156, 115.064, 36.620
2014-01-21, 2014-01-21T07:44:00.979200000, 15.603, 1024.065, 1.169, 63.348, 56.286, 133.493, 36.318
2014-01-22, 2014-01-22T22:56:00.979200000, 22.345, 1024.090, 1.196, 61.395, 51.255, 138.027, 33.949
2014-01-23, 2014-01-23T15:36:00.979200000, -26.414, 1024.085, 1.123, 63.265, 47.908, 133.056, 29.263
2014-01-24, 2014-01-24T17:54:00.979200000, -30.139, 1024.061, 1.218, 57.294, 52.268, 140.039, 31.027
2014-01-25, 2014-01-25T18:45:00.979200000, -28.837, 1023.973, 1.212, 54.355, 51.403, 143.974, 38.891
2014-01-26, 2014-01-26T11:56:00.979200000, 30.432, 1023.844, 1.040, 57.166, 41.608, 130.679, 42.590
2014-01-27, 2014-01-27T11:55:00.979200000, 26.195, 1023.822, 1.025, 58.527, 42.812, 127.387, 47.672
2014-01-28, 2014-01-28T18:06:00.979200000, -23.865, 1023.781, 1.019, 57.869, 43.400, 124.968, 53.619
2014-01-29, 2014-01-29T21:10:00.979200000, -23.713, 1023.579, 1.007, 49.946, 43.544, 116.880, 58.411
2014-01-30, 2014-01-30T21:10:00.979200000, -25.167, 1023.486, 1.031, 43.699, 45.016, 114.568, 59.087
2014-01-31, 2014-01-31T21:58:00.979200000, -35.407, 1023.430, 1.018, 42.290, 43.865, 110.314, 56.778
2014-02-01, 2014-02-01T23:01:00.979200000, -30.515, 1023.445, 1.059, 42.794, 47.754, 112.188, 62.752
2014-02-02, 2014-02-02T00:10:00.979200000, -21.237, 1023.422, 1.063, 42.904, 52.274, 106.633, 68.435
2014-02-03, 2014-02-03T12:38:00.979200000, -21.690, 1023.424, 1.096, 45.333, 57.321, 103.757, 76.204
2014-02-04, 2014-02-04T14:36:00.979200000, -29.967, 1023.523, 1.087, 58.111, 62.925, 88.088, 90.873
2014-02-05, 2014-02-05T15:02:00.979200000, -39.252, 1023.477, 1.039, 63.570, 64.707, 72.580, 88.681
2014-02-06, 2014-02-06T15:36:00.979200000, -30.930, 1023.407, 1.001, 62.662, 67.961, 63.423, 75.503
2014-02-07, 2014-02-07T03:40:00.979200000, -18.425, 1023.878, 1.200, 80.095, 49.056, 110.338, 94.860
2014-02-13, 2014-02-13T19:14:01.008000000, -15.348, 1023.850, 1.198, 77.838, 50.377, 110.357, 93.233
2014-02-14, 2014-02-14T03:54:01.008000000, 23.498, 1023.741, 1.198, 71.283, 53.651, 110.329, 108.270
2014-02-15, 2014-02-15T10:52:01.008000000, -16.464, 1023.654, 1.198, 66.014, 54.287, 110.329, 105.227
2014-02-16, 2014-02-16T13:02:01.008000000, -29.383, 1023.538, 1.198, 62.028, 53.655, 110.305, 110.510
2014-02-17, 2014-02-17T12:12:01.008000000, -22.284, 1023.550, 1.198, 64.823, 54.208, 110.309, 120.923
2014-02-18, 2014-02-18T01:20:01.008000000, -23.657, 1023.576, 1.197, 66.729, 54.223, 110.268, 119.230
2014-02-19, 2014-02-19T15:04:01.008000000, -29.712, 1023.598, 1.195, 67.629, 52.370, 110.264, 121.766
2014-02-20, 2014-02-20T09:34:01.008000000, 29.831, 1023.557, 1.200, 65.931, 53.526, 110.290, 121.202
2014-02-21, 2014-02-21T15:20:01.008000000, -34.508, 1023.484, 1.198, 61.536, 52.501, 110.282, 114.475
2014-02-22, 2014-02-22T03:14:01.008000000, -34.270, 1023.470, 1.197, 61.468, 52.208, 110.357, 116.489
2014-02-23, 2014-02-23T15:40:01.008000000, -38.368, 1023.508, 1.197, 64.031, 52.202, 110.316, 118.836
2014-02-24, 2014-02-24T05:30:01.008000000, -31.204, 1023.541, 1.198, 66.008, 50.092, 110.304, 117.534
2014-02-25, 2014-02-25T04:18:01.008000000, -28.377, 1023.476, 1.197, 61.488, 48.882, 110.288, 110.141
2014-02-26, 2014-02-26T19:00:01.008000000, -26.198, 1023.457, 1.197, 59.409, 48.871, 110.333, 106.934
2014-02-27, 2014-02-27T07:54:01.008000000, -24.669, 1023.402, 1.200, 55.561, 47.502, 110.316, 100.979
2014-02-28, 2014-02-28T07:32:01.008000000, -31.275, 1023.373, 1.199, 54.733, 44.335, 110.303, 95.217
2014-03-01, 2014-03-01T21:20:01.008000000, -23.909, 1023.390, 1.200, 56.277, 42.868, 110.316, 97.587
2014-03-02, 2014-03-02T22:50:01.008000000, -23.963, 1023.384, 1.200, 55.374, 41.937, 110.306, 90.997
2014-03-03, 2014-03-03T11:20:01.008000000, -23.192, 1023.357, 1.199, 53.532, 42.044, 110.268, 88.090
2014-03-04, 2014-03-04T05:00:01.008000000, 15.923, 1023.335, 1.200, 52.294, 42.842, 110.314, 87.126
2014-03-05, 2014-03-05T14:04:01.008000000, -22.201, 1023.407, 1.200, 56.069, 46.281, 110.273, 95.115
2014-03-06, 2014-03-06T02:18:01.008000000, -24.074, 1023.486, 1.201, 62.165, 47.978, 110.314, 104.051
2014-03-07, 2014-03-07T14:16:01.008000000, -28.937, 1023.560, 1.201, 69.639, 48.118, 110.303, 113.982
2014-03-08, 2014-03-08T14:46:01.008000000, -37.144, 1023.542, 1.201, 69.493, 45.610, 110.299, 110.066
2014-03-09, 2014-03-09T01:46:01.008000000, -39.740, 1023.539, 1.203, 71.484, 45.444, 110.290, 112.786
2014-03-10, 2014-03-10T02:54:01.008000000, -35.999, 1023.498, 1.203, 70.353, 45.146, 110.272, 106.996
2014-03-11, 2014-03-11T05:06:01.008000000, -28.331, 1023.464, 1.203, 68.153, 43.090, 110.280, 99.425
2014-03-12, 2014-03-12T05:28:01.008000000, -27.122, 1023.429, 1.203, 67.035, 41.162, 110.334, 93.262
2014-03-13, 2014-03-13T07:56:01.008000000, -30.271, 1023.451, 1.204, 68.562, 39.948, 110.301, 96.706
2014-03-14, 2014-03-14T01:40:01.008000000, 26.441, 1023.407, 1.204, 66.563, 41.293, 110.338, 94.028
2014-03-15, 2014-03-15T02:36:01.008000000, 22.314, 1023.422, 1.203, 67.634, 41.215, 110.343, 96.900
2014-03-16, 2014-03-16T03:50:01.008000000, 23.043, 1023.369, 1.204, 64.593, 40.112, 110.312, 90.857
2014-03-17, 2014-03-17T11:30:01.008000000, -21.793, 1023.378, 1.202, 65.277, 41.504, 110.297, 92.544
2014-03-18, 2014-03-18T09:46:01.008000000, -24.432, 1023.386, 1.206, 66.480, 42.280, 110.262, 94.912
2014-03-19, 2014-03-19T01:10:01.008000000, -25.129, 1023.391, 1.204, 66.438, 41.143, 110.276, 93.978
2014-03-20, 2014-03-20T01:46:01.008000000, -21.995, 1023.369, 1.203, 64.967, 41.123, 110.300, 91.220
2014-03-21, 2014-03-21T19:18:01.008000000, 26.425, 1023.370, 1.202, 66.086, 43.125, 110.308, 92.186
2014-03-22, 2014-03-22T15:24:01.008000000, -26.013, 1023.269, 1.204, 59.397, 46.317, 110.328, 84.725
2014-03-23, 2014-03-23T15:28:01.008000000, -28.214, 1023.168, 1.203, 54.023, 47.604, 110.292, 84.146
2014-03-24, 2014-03-24T15:12:01.008000000, -27.141, 1023.115, 1.200, 49.548, 48.748, 110.321, 81.086
2014-03-25, 2014-03-25T10:48:01.008000000, 34.529, 1023.164, 1.202, 50.776, 49.533, 110.282, 87.379
2014-03-26, 2014-03-26T00:56:01.008000000, 23.658, 1023.245, 1.201, 56.065, 49.810, 110.365, 95.228
2014-03-27, 2014-03-27T07:24:01.008000000, -38.683, 1023.230, 1.200, 57.265, 46.341, 110.317, 98.324
2014-03-28, 2014-03-28T20:34:01.008000000, -26.993, 1023.165, 1.199, 52.852, 41.670, 110.337, 90.892
2014-03-29, 2014-03-29T03:12:01.008000000, 30.196, 1023.119, 1.201, 49.119, 43.660, 110.324, 91.116
2014-03-30, 2014-03-30T04:20:01.008000000, 22.633, 1023.119, 1.199, 48.493, 43.158, 110.315, 86.122
2014-03-31, 2014-03-31T10:04:01.008000000, -32.873, 1023.167, 1.199, 51.054, 43.899, 110.293, 87.091
2014-04-01, 2014-04-01T00:38:01.008000000, -19.123, 1023.213, 1.201, 54.559, 42.507, 110.308, 86.116
2014-04-02, 2014-04-02T00:40:01.008000000, -22.912, 1023.259, 1.202, 57.125, 41.757, 110.299, 85.711
2014-04-03, 2014-04-03T00:20:01.008000000, -23.546, 1023.249, 1.202, 55.383, 42.387, 110.298, 81.511
2014-04-04, 2014-04-04T01:14:01.008000000, -22.736, 1023.250, 1.200, 56.678, 39.795, 110.316, 76.598
2014-04-05, 2014-04-05T01:56:01.008000000, -24.354, 1023.283, 1.200, 58.417, 41.046, 110.306, 74.784
2014-04-06, 2014-04-06T03:10:01.008000000, -17.381, 1023.336, 1.202, 61.709, 40.852, 110.351, 79.449
2014-04-07, 2014-04-07T15:06:01.008000000, 20.757, 1023.329, 1.204, 60.820, 41.942, 110.343, 84.056
2014-04-08, 2014-04-08T21:48:01.008000000, -18.662, 1023.324, 1.203, 60.682, 43.277, 110.324, 87.939
2014-04-09, 2014-04-09T14:16:01.008000000, 21.361, 1023.366, 1.200, 63.265, 43.975, 110.349, 88.395
2014-04-10, 2014-04-10T14:12:01.008000000, 19.449, 1023.360, 1.201, 64.413, 40.519, 110.305, 87.375
2014-04-11, 2014-04-11T19:14:01.008000000, -20.419, 1023.380, 1.202, 66.285, 39.656, 110.286, 88.200
2014-04-12, 2014-04-12T19:56:01.008000000, -21.823, 1023.396, 1.201, 67.264, 39.582, 110.294, 83.139
2014-04-13, 2014-04-13T21:44:01.008000000, -21.160, 1023.376, 1.203, 67.827, 41.216, 110.303, 84.301
2014-04-14, 2014-04-14T21:00:01.008000000, -25.156, 1023.370, 1.200, 68.627, 40.948, 110.328, 77.092
2014-04-15, 2014-04-15T09:20:01.008000000, -23.018, 1023.373, 1.203, 69.973, 43.833, 110.316, 74.400
2014-04-16, 2014-04-16T10:54:01.008000000, -22.641, 1023.408, 1.202, 72.833, 45.615, 110.302, 69.764
2014-04-17, 2014-04-17T23:54:01.008000000, -31.037, 1023.425, 1.200, 73.814, 46.861, 110.308, 65.637
2014-04-18, 2014-04-18T00:04:01.008000000, -27.060, 1023.326, 1.196, 69.008, 46.164, 110.308, 59.796
2014-04-19, 2014-04-19T12:20:01.008000000, -27.519, 1023.297, 1.197, 67.184, 45.772, 110.333, 59.383
2014-04-20, 2014-04-20T01:02:01.008000000, -21.058, 1023.395, 1.197, 71.751, 43.968, 110.313, 59.718
2014-04-21, 2014-04-21T00:46:01.008000000, -24.289, 1023.493, 1.199, 76.683, 42.511, 110.331, 59.294
2014-04-22, 2014-04-22T05:52:01.008000000, 17.786, 1023.698, 1.202, 86.676, 46.098, 110.323, 57.075
2014-04-23, 2014-04-23T21:26:01.008000000, -17.781, 1023.908, 1.202, 96.820, 52.386, 110.275, 64.871
2014-04-24, 2014-04-24T22:08:01.008000000, -17.814, 1024.090, 1.204, 106.614, 55.164, 110.298, 70.352
2014-04-25, 2014-04-25T22:04:01.008000000, -22.175, 1023.909, 1.202, 92.068, 60.111, 110.305, 56.313
2014-04-26, 2014-04-26T13:26:01.008000000, 27.338, 1023.675, 1.199, 80.593, 58.850, 110.321, 54.986
2014-04-27, 2014-04-27T14:18:01.008000000, 25.278, 1023.565, 1.203, 76.062, 57.192, 110.283, 57.197
2014-04-28, 2014-04-28T14:58:01.008000000, 20.683, 1023.662, 1.204, 82.117, 54.765, 110.268, 61.440
2014-04-29, 2014-04-29T19:58:01.008000000, -24.607, 1023.885, 1.205, 94.350, 50.314, 110.283, 72.019
2014-04-30, 2014-04-30T09:12:01.008000000, -22.736, 1023.878, 1.203, 94.235, 51.260, 110.299, 71.804
2014-05-01, 2014-05-01T10:20:01.008000000, -20.464, 1023.860, 1.204, 93.704, 52.214, 110.316, 69.602
2014-05-02, 2014-05-02T23:42:01.008000000, -16.702, 1023.787, 1.200, 90.411, 51.485, 110.311, 67.580
2014-05-03, 2014-05-03T09:12:01.008000000, -16.897, 1023.701, 1.200, 87.406, 51.151, 110.282, 62.539
2014-05-04, 2014-05-04T09:00:01.008000000, -19.851, 1023.727, 1.204, 91.461, 49.995, 110.304, 63.975
2014-05-05, 2014-05-05T23:44:01.008000000, 13.830, 1023.765, 1.204, 95.088, 44.690, 110.267, 61.721
2014-05-06, 2014-05-06T13:32:01.008000000, -18.550, 1023.758, 1.203, 95.112, 44.133, 110.286, 64.676
2014-05-07, 2014-05-07T14:15:01.008000000, -28.222, 1023.794, 1.203, 96.869, 45.284, 110.278, 65.215
2014-05-08, 2014-05-08T23:12:01.008000000, 18.667, 1023.908, 1.201, 101.062, 51.191, 110.309, 66.314
2014-05-09, 2014-05-09T21:42:01.008000000, -20.956, 1023.838, 1.199, 95.952, 51.201, 110.288, 62.525
2014-05-10, 2014-05-10T21:38:01.008000000, -22.592, 1023.910, 1.201, 98.778, 48.481, 110.320, 60.510
2014-05-11, 2014-05-11T01:48:01.008000000, 19.037, 1023.947, 1.202, 100.646, 49.908, 110.308, 61.542
2014-05-12, 2014-05-12T15:20:01.008000000, 22.790, 1023.932, 1.200, 100.858, 53.735, 110.265, 62.629
2014-05-13, 2014-05-13T16:30:01.008000000, 23.643, 1023.882, 1.200, 93.138, 56.342, 110.311, 53.484
2014-05-14, 2014-05-14T08:20:01.008000000, -19.532, 1023.836, 1.196, 90.317, 54.920, 110.319, 50.758
2014-05-15, 2014-05-15T17:28:01.008000000, 20.724, 1023.797, 1.197, 89.034, 55.656, 110.347, 50.924
2014-05-16, 2014-05-16T16:04:01.008000000, 23.223, 1023.817, 1.196, 89.531, 56.254, 110.344, 53.675
2014-05-17, 2014-05-17T17:40:01.008000000, 20.395, 1023.867, 1.195, 92.537, 53.307, 110.304, 50.624
2014-05-18, 2014-05-18T06:14:01.008000000, 15.351, 1023.944, 1.196, 94.676, 54.771, 110.327, 51.190
2014-05-19, 2014-05-19T13:56:01.008000000, -17.036, 1024.061, 1.197, 96.287, 53.502, 110.315, 38.997
2014-05-20, 2014-05-20T14:36:01.008000000, -27.222, 1023.977, 1.196, 94.577, 50.743, 110.355, 41.387
2014-05-21, 2014-05-21T23:38:01.008000000, 25.121, 1023.900, 1.198, 96.117, 49.872, 110.321, 50.400
2014-05-22, 2014-05-22T00:14:01.008000000, 24.984, 1023.997, 1.200, 100.519, 48.107, 110.302, 46.216
2014-05-23, 2014-05-23T01:00:01.008000000, 28.338, 1024.102, 1.197, 104.910, 51.421, 110.317, 46.457
2014-05-24, 2014-05-24T05:20:01.008000000, -26.631, 1024.202, 1.200, 105.918, 51.177, 110.321, 37.187
2014-05-25, 2014-05-25T13:48:01.008000000, 25.455, 1024.228, 1.201, 104.568, 52.878, 110.311, 33.699
2014-05-26, 2014-05-26T07:18:01.008000000, -24.331, 1024.140, 1.200, 101.605, 52.649, 110.304, 35.493
2014-05-27, 2014-05-27T14:18:01.008000000, 32.270, 1024.135, 1.201, 100.176, 51.808, 110.335, 33.899
2014-05-28, 2014-05-28T03:36:01.008000000, 25.237, 1024.144, 1.197, 101.027, 51.733, 110.321, 32.120
2014-05-29, 2014-05-29T09:36:01.008000000, -30.012, 1024.141, 1.199, 103.502, 50.750, 110.364, 34.345
2014-05-30, 2014-05-30T10:24:01.008000000, -24.757, 1024.107, 1.199, 105.588, 51.471, 110.301, 40.952
2014-05-31, 2014-05-31T20:38:01.008000000, 25.619, 1024.157, 1.199, 110.874, 52.063, 110.339, 46.102
2014-06-01, 2014-06-01T01:42:01.008000000, -24.866, 1024.237, 1.199, 115.248, 53.606, 110.333, 48.217
2014-06-02, 2014-06-02T01:12:01.008000000, -21.771, 1024.274, 1.198, 116.748, 55.867, 110.309, 48.852
2014-06-03, 2014-06-03T03:08:01.008000000, -20.207, 1024.263, 1.198, 112.753, 55.756, 110.290, 38.913
2014-06-04, 2014-06-04T03:24:01.008000000, -22.722, 1024.249, 1.198, 110.414, 59.322, 110.325, 35.939
2014-06-05, 2014-06-05T03:28:01.008000000, -35.477, 1024.323, 1.200, 120.519, 55.241, 110.333, 43.302
2014-06-06, 2014-06-06T04:12:01.008000000, -25.880, 1024.374, 1.198, 126.573, 50.551, 110.308, 44.365
2014-06-07, 2014-06-07T12:40:01.008000000, 28.763, 1024.465, 1.198, 134.022, 51.965, 110.289, 48.078
2014-06-08, 2014-06-08T16:58:01.008000000, -24.539, 1024.558, 1.199, 139.045, 55.138, 110.282, 50.333
2014-06-09, 2014-06-09T18:00:01.008000000, -31.928, 1024.555, 1.200, 142.929, 53.854, 110.352, 57.695
2014-06-10, 2014-06-10T14:12:01.008000000, 26.645, 1024.580, 1.196, 148.951, 54.215, 110.264, 68.190
2014-06-11, 2014-06-11T14:58:01.008000000, 41.604, 1024.649, 1.200, 155.642, 53.397, 110.319, 76.258
2014-06-12, 2014-06-12T20:44:01.008000000, -25.079, 1024.686, 1.198, 157.746, 54.549, 110.270, 78.994
2014-06-13, 2014-06-13T17:44:01.008000000, 19.872, 1024.716, 1.201, 160.405, 50.709, 110.325, 72.565
2014-06-14, 2014-06-14T09:48:01.008000000, -26.979, 1024.783, 1.201, 167.055, 47.782, 110.290, 78.341
2014-06-15, 2014-06-15T19:04:01.008000000, 22.984, 1024.840, 1.199, 172.571, 44.112, 110.316, 83.527
2014-06-16, 2014-06-16T05:20:01.008000000, 26.762, 1024.884, 1.202, 174.393, 43.274, 110.302, 82.586
2014-06-17, 2014-06-17T07:06:01.008000000, 27.319, 1024.908, 1.200, 174.733, 42.234, 110.292, 81.455
2014-06-18, 2014-06-18T07:58:01.008000000, 40.052, 1024.935, 1.201, 174.533, 42.317, 110.302, 80.530
2014-06-19, 2014-06-19T21:56:01.008000000, 30.857, 1024.936, 1.201, 172.390, 43.676, 110.325, 78.440
2014-06-20, 2014-06-20T15:28:01.008000000, -42.231, 1024.944, 1.200, 172.265, 43.654, 110.294, 80.625
2014-06-21, 2014-06-21T04:08:01.008000000, 114.618, 1024.952, 1.200, 171.635, 39.092, 110.289, 77.663
2014-06-22, 2014-06-22T05:51:01.008000000, -21.853, 1024.942, 1.199, 171.321, 39.619, 110.339, 82.252
2014-06-23, 2014-06-23T12:38:01.008000000, 32.788, 1024.962, 1.202, 172.016, 40.258, 110.304, 85.184
2014-06-24, 2014-06-24T02:32:01.008000000, 27.722, 1024.985, 1.199, 173.129, 41.669, 110.304, 80.010
2014-06-25, 2014-06-25T14:44:01.008000000, 27.166, 1024.994, 1.199, 175.043, 46.516, 110.292, 75.476
2014-06-26, 2014-06-26T16:38:01.008000000, 27.630, 1024.992, 1.197, 175.292, 49.393, 110.298, 77.460
2014-06-27, 2014-06-27T13:28:01.008000000, 31.282, 1025.041, 1.198, 179.085, 52.700, 110.316, 89.628
2014-06-28, 2014-06-28T11:50:01.008000000, -21.781, 1025.069, 1.200, 174.550, 57.085, 110.294, 74.626
2014-06-29, 2014-06-29T23:18:01.008000000, -24.631, 1025.060, 1.197, 174.495, 56.005, 110.318, 73.486
2014-06-30, 2014-06-30T19:54:01.008000000, 39.941, 1025.085, 1.199, 178.597, 53.682, 110.283, 75.305
2014-07-01, 2014-07-01T17:38:01.008000000, 29.908, 1025.115, 1.198, 181.919, 52.086, 110.330, 85.137
2014-07-02, 2014-07-02T17:30:01.008000000, 62.329, 1025.175, 1.200, 183.709, 52.280, 110.305, 79.817
2014-07-03, 2014-07-03T19:18:01.008000000, 36.658, 1025.183, 1.197, 182.711, 54.138, 110.306, 79.924
2014-07-04, 2014-07-04T06:14:01.008000000, -36.956, 1025.161, 1.200, 180.086, 54.086, 110.295, 78.606
2014-07-05, 2014-07-05T07:32:01.008000000, -33.939, 1025.165, 1.198, 180.160, 52.224, 110.329, 77.804
2014-07-06, 2014-07-06T22:18:01.008000000, 41.920, 1025.187, 1.200, 181.742, 48.067, 110.304, 76.636
2014-07-07, 2014-07-07T00:38:01.008000000, 51.773, 1025.186, 1.198, 180.214, 47.037, 110.321, 70.348
2014-07-08, 2014-07-08T13:48:01.008000000, 34.863, 1025.189, 1.199, 179.860, 49.790, 110.269, 67.651
2014-07-09, 2014-07-09T15:26:01.008000000, 46.666, 1025.208, 1.200, 180.980, 50.493, 110.335, 72.327
2014-07-10, 2014-07-10T16:14:01.008000000, 59.689, 1025.262, 1.199, 184.205, 50.099, 110.280, 72.764
2014-07-11, 2014-07-11T14:42:01.008000000, 69.211, 1025.293, 1.200, 187.617, 50.930, 110.297, 87.398
2014-07-12, 2014-07-12T16:56:01.008000000, 57.611, 1025.299, 1.201, 187.867, 52.775, 110.341, 83.267
2014-07-13, 2014-07-13T18:20:01.008000000, 43.521, 1025.306, 1.200, 187.159, 54.677, 110.302, 86.114
2014-07-14, 2014-07-14T18:10:01.008000000, 51.994, 1025.321, 1.200, 185.182, 53.735, 110.282, 80.601
2014-07-15, 2014-07-15T18:30:01.008000000, 43.902, 1025.339, 1.199, 185.659, 53.037, 110.308, 80.549
2014-07-16, 2014-07-16T18:20:01.008000000, 48.248, 1025.347, 1.203, 186.810, 52.641, 110.304, 85.025
2014-07-17, 2014-07-17T20:04:01.008000000, 47.423, 1025.362, 1.202, 187.635, 51.347, 110.291, 82.223
2014-07-18, 2014-07-18T20:56:01.008000000, 47.291, 1025.381, 1.201, 187.966, 50.189, 110.318, 80.376
2014-07-19, 2014-07-19T11:40:01.008000000, 39.979, 1025.391, 1.198, 187.627, 50.330, 110.280, 81.479
2014-07-20, 2014-07-20T11:38:01.008000000, 50.654, 1025.413, 1.200, 189.190, 50.015, 110.287, 87.076
2014-07-21, 2014-07-21T23:32:01.008000000, 52.538, 1025.430, 1.200, 191.083, 50.117, 110.321, 77.691
2014-07-22, 2014-07-22T13:48:01.008000000, 73.173, 1025.456, 1.201, 194.559, 53.623, 110.333, 81.253
2014-07-23, 2014-07-23T13:46:01.008000000, 51.193, 1025.468, 1.200, 195.216, 59.841, 110.308, 68.526
2014-07-24, 2014-07-24T15:08:01.008000000, 45.069, 1025.514, 1.198, 199.814, 58.746, 110.309, 73.101
2014-07-25, 2014-07-25T16:44:01.008000000, 42.928, 1025.545, 1.198, 198.667, 55.969, 110.302, 73.113
2014-07-26, 2014-07-26T16:40:01.008000000, 42.682, 1025.550, 1.198, 189.651, 52.109, 110.344, 64.105
2014-07-27, 2014-07-27T18:14:01.008000000, 32.879, 1025.541, 1.198, 184.764, 48.270, 110.338, 70.918
2014-07-28, 2014-07-28T19:22:01.008000000, 29.331, 1025.523, 1.197, 180.781, 45.422, 110.309, 64.009
2014-07-29, 2014-07-29T18:38:01.008000000, 27.436, 1025.517, 1.198, 179.567, 43.288, 110.320, 63.858
2014-07-30, 2014-07-30T08:48:01.008000000, 30.097, 1025.519, 1.199, 180.328, 41.589, 110.300, 72.457
2014-07-31, 2014-07-31T20:44:01.008000000, 36.555, 1025.507, 1.198, 179.968, 41.890, 110.338, 78.756
2014-08-01, 2014-08-01T19:50:01.008000000, 39.838, 1025.530, 1.203, 181.074, 42.745, 110.320, 76.311
2014-08-02, 2014-08-02T09:26:01.008000000, 45.852, 1025.587, 1.198, 183.241, 44.070, 110.297, 70.672
2014-08-03, 2014-08-03T08:40:01.008000000, 64.708, 1025.611, 1.200, 186.344, 45.668, 110.308, 75.882
2014-08-04, 2014-08-04T09:18:01.008000000, 48.592, 1025.599, 1.199, 185.729, 45.746, 110.329, 64.959
2014-08-05, 2014-08-05T12:28:01.008000000, 37.613, 1025.591, 1.199, 186.740, 45.864, 110.332, 63.448
2014-08-06, 2014-08-06T00:52:01.008000000, 71.557, 1025.587, 1.197, 189.260, 49.148, 110.271, 63.989
2014-08-07, 2014-08-07T15:53:01.008000000, 79.063, 1025.563, 1.198, 187.336, 55.040, 110.311, 60.525
2014-08-08, 2014-08-08T04:12:01.008000000, 39.846, 1025.550, 1.199, 185.254, 54.649, 110.292, 59.810
2014-08-09, 2014-08-09T17:14:01.008000000, 40.297, 1025.529, 1.198, 181.328, 53.052, 110.318, 55.432
2014-08-10, 2014-08-10T17:12:01.008000000, 27.347, 1025.522, 1.198, 180.206, 52.120, 110.335, 70.404
2014-08-11, 2014-08-11T18:58:01.008000000, 46.409, 1025.509, 1.198, 177.913, 52.297, 110.301, 64.918
2014-08-12, 2014-08-12T17:38:01.008000000, 29.417, 1025.509, 1.198, 177.611, 48.882, 110.325, 55.465
2014-08-13, 2014-08-13T19:52:01.008000000, 68.758, 1025.502, 1.198, 180.921, 48.693, 110.332, 64.098
2014-08-14, 2014-08-14T21:04:01.008000000, 72.311, 1025.524, 1.198, 184.829, 50.032, 110.279, 69.721
