time,timemax,Amax,beta0,beta1,beta2,beta3,beta4,beta5,a0,Ls,alpha,C
2012-09-18,2012-09-18 00:37:00.979200,-14.9880,1025.5910,1.4280,194.9940,125.2160,183.6110,250.6820,,,,
2012-09-19,2012-09-19 04:30:00.979200,21.9430,1025.6260,1.4280,179.4240,130.3830,183.6130,152.1780,,,,
2012-09-20,2012-09-20 07:25:00.979200,17.5400,1025.6130,1.4280,189.5940,129.1410,183.6130,217.4830,,,,
2012-09-21,2012-09-21 06:24:00.979200,16.3830,1025.6230,1.4280,193.1190,130.4690,183.6130,224.9380,,,,
2012-09-22,2012-09-22 07:44:00.979200,19.9670,1025.6400,1.4280,194.5240,128.9570,183.6130,224.7480,,,,
2012-09-23,2012-09-23 10:26:00.979200,23.4070,1025.6700,1.4280,192.3630,126.4620,183.6130,221.1180,,,,
2012-09-24,2012-09-24 02:43:00.979200,-24.9530,1025.6230,1.4280,192.1530,133.5150,183.6130,233.7590,,,,
2012-09-25,2012-09-25 13:32:00.979200,-24.3410,1025.5880,1.4280,190.1810,135.9090,183.6120,251.8560,,,,
2012-09-26,2012-09-26 15:09:00.979200,-27.5030,1025.6480,1.4280,189.8690,126.7130,183.6110,236.4130,,,,
2012-09-27,2012-09-27 23:20:00.979200,23.8510,1025.7500,1.4280,188.9540,111.2920,183.6150,194.9530,,,,
2012-09-28,2012-09-28 10:32:00.979200,26.5790,1025.8080,1.4280,187.9340,106.2690,183.6130,171.2970,,,,
2012-09-29,2012-09-29 08:18:00.979200,22.0920,1025.8080,1.4280,196.3690,107.7850,183.6130,215.2280,,,,
2012-09-30,2012-09-30 22:58:00.979200,20.7250,1025.8250,1.4280,200.6210,112.7760,183.6120,219.8330,,,,
2012-10-01,2012-10-01 07:27:00.979200,32.5030,1025.7640,1.4280,208.1700,128.7740,183.6140,273.4650,,,,
2012-10-02,2012-10-02 02:00:00.979200,-18.1600,1024.6940,1.4280,38.6910,165.7340,183.6150,33.7380,,,,
2012-10-03,2012-10-03 00:38:00.979200,33.0850,1024.6330,1.4280,31.1490,149.1330,183.6120,25.9070,,,,
2012-10-04,2012-10-04 01:00:00.979200,26.0640,1024.5620,1.4280,28.9120,124.3610,183.6120,24.7050,,,,
2012-10-05,2012-10-05 14:56:00.979200,20.4240,1024.5370,1.4280,29.1330,115.6300,183.6140,27.3140,,,,
2012-10-06,2012-10-06 14:45:00.979200,28.0790,1024.6120,1.4280,35.5400,121.5510,183.6130,35.3910,,,,
2012-10-07,2012-10-07 03:21:00.979200,20.3640,1024.6870,1.4280,45.5620,119.5350,183.6120,43.5470,,,,
2012-10-08,2012-10-08 13:19:00.979200,-20.2550,1024.8200,1.4280,61.1620,126.2470,183.6140,55.9510,,,,
2012-10-09,2012-10-09 18:42:00.979200,23.3310,1025.0190,1.4280,84.6730,122.7820,183.6120,62.6600,,,,
2012-10-10,2012-10-10 15:14:00.979200,21.7890,1024.9460,1.4280,81.7680,118.5710,183.6110,65.2860,,,,
2012-10-11,2012-10-11 23:53:00.979200,25.0470,1024.7890,1.4280,74.1290,117.2660,183.6110,65.8460,,,,
2012-10-12,2012-10-12 00:00:00.979200,25.8230,1024.9670,1.4280,95.4290,127.5590,183.6120,77.5540,,,,
2012-10-13,2012-10-13 04:21:00.979200,31.2440,1025.1670,1.4280,113.4410,122.6250,183.6110,74.0590,,,,
2012-10-14,2012-10-14 14:46:00.979200,25.9420,1025.0000,1.4280,100.1080,124.5420,183.6120,81.5340,,,,
2012-10-15,2012-10-15 06:52:00.979200,-24.0140,1024.7850,1.4280,76.9130,122.7490,183.6120,72.9030,,,,
2012-10-16,2012-10-16 05:34:00.979200,-24.7330,1024.7070,1.4280,67.5440,120.4880,183.6140,71.1190,,,,
2012-10-17,2012-10-17 19:20:00.979200,-23.3410,1024.7710,1.4280,72.9360,115.2660,183.6100,71.0060,,,,
2012-10-18,2012-10-18 01:15:00.979200,-21.3340,1024.7690,1.4280,73.6400,112.3960,183.6140,68.6150,,,,
2012-10-19,2012-10-19 17:02:00.979200,-14.2110,1024.7140,1.4280,73.3570,117.2610,183.6160,77.1380,,,,
2012-10-20,2012-10-20 03:50:00.979200,-24.3760,1024.5640,1.4280,64.7260,116.8940,183.6130,79.8500,,,,
2012-10-21,2012-10-21 23:37:00.979200,27.8590,1024.5320,1.4280,68.1210,131.7190,183.6140,100.7380,,,,
2012-10-22,2012-10-22 23:50:00.979200,27.3200,1024.8820,1.4280,120.0330,134.0190,183.6130,172.3870,,,,
2012-10-23,2012-10-23 04:24:00.979200,32.1430,1025.0260,1.4280,134.8460,128.3590,183.6120,182.5620,,,,
2012-10-24,2012-10-24 00:14:00.979200,24.9400,1025.1810,1.4280,151.1320,122.4320,183.6120,184.5750,,,,
2012-10-25,2012-10-25 01:38:00.979200,36.5910,1025.2490,1.4280,157.3100,118.3930,183.6120,190.2850,,,,
2012-10-26,2012-10-26 01:36:00.979200,33.2790,1025.1890,1.4280,160.5540,126.7070,183.6110,217.2660,,,,
2012-10-27,2012-10-27 02:16:00.979200,27.9430,1025.3110,1.4280,175.0370,129.3870,183.6140,249.6650,,,,
2012-10-28,2012-10-28 03:59:00.979200,29.8580,1024.4330,1.4280,39.1440,152.3750,183.6120,46.4500,,,,
2012-10-29,2012-10-29 00:28:00.979200,23.6400,1024.3420,1.4280,35.8890,130.3570,183.6150,41.0580,,,,
2012-10-30,2012-10-30 02:44:00.979200,24.0740,1024.2900,1.4280,36.2380,118.5090,183.6140,42.7530,,,,
2012-10-31,2012-10-31 18:04:00.979200,-19.9960,1024.4160,1.4280,50.2210,117.8200,183.6120,51.8490,,,,
2012-11-01,2012-11-01 00:58:00.979200,-18.0280,1024.3490,1.4280,43.8370,108.6530,183.6130,46.1300,,,,
2012-11-02,2012-11-02 20:15:00.979200,-20.8150,1024.4130,1.4280,45.5540,107.7350,183.6120,45.6370,,,,
2012-11-03,2012-11-03 04:49:00.979200,21.9240,1024.4150,1.4280,46.3510,106.4970,183.6130,49.3700,,,,
2012-11-04,2012-11-04 14:48:00.979200,18.1010,1024.4550,1.4280,49.0930,112.4130,183.6120,58.0420,,,,
2012-11-05,2012-11-05 23:40:00.979200,35.3290,1024.5110,1.4280,56.8580,116.5390,183.6130,76.3610,,,,
2012-11-06,2012-11-06 19:42:00.979200,34.1930,1024.6920,1.4280,81.7630,129.1920,183.6120,109.6410,,,,
2012-11-07,2012-11-07 21:41:00.979200,25.0500,1025.0530,1.4280,125.5520,125.7790,183.6140,176.8950,,,,
2012-11-08,2012-11-08 21:37:00.979200,17.8140,1024.8920,1.4280,116.0190,132.9040,183.6130,180.9830,,,,
2012-11-09,2012-11-09 13:19:00.979200,-15.7990,1024.7320,1.4280,99.7780,138.8980,183.6120,142.7230,,,,
2012-11-10,2012-11-10 22:53:00.979200,18.7460,1024.6070,1.4280,78.5200,132.4690,183.6130,104.4750,,,,
2012-11-11,2012-11-11 11:04:00.979200,16.2520,1024.3810,1.4280,54.6410,121.9480,183.6120,77.0200,,,,
2012-11-12,2012-11-12 10:03:00.979200,26.0060,1024.3410,1.4280,51.0340,117.1410,183.6130,68.7940,,,,
2012-11-13,2012-11-13 01:15:00.979200,-20.1170,1024.3860,1.4280,54.1770,114.7310,183.6130,63.8170,,,,
2012-11-14,2012-11-14 08:37:00.979200,18.2610,1024.3710,1.4280,53.7370,115.0230,183.6140,65.2270,,,,
2012-11-15,2012-11-15 10:38:00.979200,19.5420,1023.2100,1.2460,45.0720,28.0070,120.3210,50.8990,,,,
2013-02-06,2013-02-06 13:22:01.036800,-25.0160,1023.2130,1.2690,44.7390,29.8650,123.5600,52.9440,,,,
2013-02-07,2013-02-07 15:11:01.036800,-29.4120,1023.1940,1.2890,45.6180,39.2590,125.7690,60.6620,,,,
2013-02-08,2013-02-08 15:02:01.036800,-24.3680,1023.4390,1.3350,53.2580,46.5390,136.8390,62.0790,,,,
2013-02-09,2013-02-09 08:42:01.036800,23.6830,1023.5550,1.4420,53.5820,50.8990,148.1360,60.5610,,,,
2013-02-10,2013-02-10 18:28:01.036800,-24.2930,1023.6150,1.4750,54.7750,52.5680,151.2700,58.7200,,,,
2013-02-11,2013-02-11 11:47:01.036800,21.9620,1023.6100,1.4970,53.3900,57.3550,153.6930,59.0710,,,,
2013-02-12,2013-02-12 10:25:01.036800,-15.5590,1023.4560,1.4870,47.9990,57.5050,154.4300,64.8920,,,,
2013-02-13,2013-02-13 11:56:01.036800,-21.2100,1023.5410,1.4670,53.3500,59.3630,152.4660,62.4390,,,,
2013-02-14,2013-02-14 04:40:01.036800,20.9870,1023.6090,1.4350,58.7360,56.9350,147.7050,57.8050,,,,
2013-02-15,2013-02-15 19:32:01.036800,26.8830,1023.5730,1.4380,59.0180,53.7460,147.2110,60.7290,,,,
2013-02-16,2013-02-16 16:02:01.036800,-29.7540,1023.5450,1.3750,63.1330,49.1140,137.6850,61.2600,,,,
2013-02-17,2013-02-17 19:02:01.036800,22.2140,1023.4950,1.3630,65.1410,52.4400,134.4790,74.3010,,,,
2013-02-18,2013-02-18 03:49:01.036800,-26.1160,1023.5370,1.3490,68.5840,52.7250,131.2010,78.8020,,,,
2013-02-19,2013-02-19 17:09:01.036800,-41.0000,1023.6380,1.3870,68.9770,50.2320,137.5030,74.5110,,,,
2013-02-20,2013-02-20 19:08:01.036800,-40.0520,1023.6550,1.4050,67.6370,51.3370,140.5940,78.2240,,,,
2013-02-21,2013-02-21 18:54:01.036800,-31.6430,1023.5560,1.4090,63.7360,48.4020,139.6480,79.5380,,,,
2013-02-22,2013-02-22 18:34:01.036800,-25.7830,1023.4420,1.3740,62.4090,47.2060,135.1090,86.5480,,,,
2013-02-23,2013-02-23 05:50:01.036800,21.7640,1023.1570,1.3040,58.0860,46.2310,117.7340,92.5960,,,,
2013-02-24,2013-02-24 22:05:01.036800,-25.5770,1023.1620,1.3190,57.5310,44.1390,128.4160,94.6400,,,,
2013-02-25,2013-02-25 20:39:01.036800,-22.5150,1023.4530,1.2500,70.7490,36.4510,140.4220,70.3660,,,,
2013-02-26,2013-02-26 12:20:01.036800,-31.7000,1023.4400,1.1340,78.8440,30.7780,128.6480,47.5920,,,,
2013-02-27,2013-02-27 04:14:01.036800,38.1760,1023.3650,1.0550,79.9750,27.6800,115.9750,42.7370,,,,
2013-02-28,2013-02-28 04:43:01.036800,28.4350,1023.3120,0.9990,82.3060,26.2170,105.3250,43.4770,,,,
2013-03-01,2013-03-01 19:28:01.036800,-20.0870,1023.3580,1.0170,82.2560,28.6830,100.1350,41.7420,,,,
2013-03-02,2013-03-02 02:38:01.036800,13.2800,1023.4700,1.0770,83.6340,33.6400,100.2870,42.1310,,,,
2013-03-03,2013-03-03 08:00:01.036800,14.5350,1023.5510,1.1210,85.1500,35.0110,99.7030,39.8320,,,,
2013-03-04,2013-03-04 16:51:01.036800,-22.4650,1023.6120,1.1490,86.4960,35.1220,96.6590,39.6560,,,,
2013-03-05,2013-03-05 16:46:01.036800,-33.6520,1023.6100,1.1400,86.2680,32.3120,93.6130,41.9040,,,,
2013-03-06,2013-03-06 02:58:01.036800,-28.2850,1023.5890,1.1180,84.5990,29.7650,92.2320,46.0770,,,,
2013-03-07,2013-03-07 14:26:01.036800,-33.0400,1023.5080,1.0750,82.5370,29.4140,85.3590,47.8040,,,,
2013-03-08,2013-03-08 03:00:01.036800,-25.6350,1023.4920,1.0780,82.8100,31.6100,83.9040,51.7160,,,,
2013-03-09,2013-03-09 04:20:01.036800,-32.3360,1023.5620,1.1450,85.5360,38.3970,89.9180,67.2510,,,,
2013-03-10,2013-03-10 11:52:01.036800,20.6530,1023.6780,1.2080,89.8810,40.5350,98.5040,80.2390,,,,
2013-03-11,2013-03-11 03:28:01.036800,34.3540,1023.8670,1.2580,96.2000,37.1850,111.8360,82.1400,,,,
2013-03-12,2013-03-12 14:34:01.036800,22.8400,1023.7040,1.2180,98.7010,46.3560,91.7930,95.4850,,,,
2013-03-13,2013-03-13 18:05:01.036800,18.8980,1023.0340,1.1170,67.5450,79.4510,69.9820,58.8230,,,,
2013-03-14,2013-03-14 01:48:01.036800,-13.6740,1023.2070,1.0660,73.3380,57.8970,80.8580,58.5120,,,,
2013-03-15,2013-03-15 20:08:01.036800,-21.5220,1023.2470,0.9640,76.2330,39.8130,81.1470,47.6580,,,,
2013-03-16,2013-03-16 12:12:01.036800,-22.0060,1023.2570,0.9360,78.5440,32.7300,80.1360,46.9900,,,,
2013-03-17,2013-03-17 13:48:01.036800,-24.3300,1023.2760,0.9180,80.5070,28.9780,77.7500,45.7550,,,,
2013-03-18,2013-03-18 17:26:01.036800,23.5980,1023.2950,0.9360,80.2260,27.1240,79.7500,46.8760,,,,
2013-03-19,2013-03-19 14:49:01.036800,-29.4610,1023.4370,1.0380,81.7860,31.8630,91.9880,56.7590,,,,
2013-03-20,2013-03-20 07:06:01.036800,29.4550,1023.6710,1.1870,84.3600,35.9870,109.7320,60.7210,,,,
2013-03-21,2013-03-21 14:10:01.036800,-32.2320,1023.6510,1.1650,84.9860,33.9140,104.1740,59.1790,,,,
2013-03-22,2013-03-22 16:48:01.036800,-32.0180,1023.6810,1.1930,82.0160,34.9350,108.2810,55.6490,,,,
2013-03-23,2013-03-23 20:54:01.036800,31.3870,1023.6450,1.2300,76.1250,40.5280,114.7180,61.3940,,,,
2013-03-24,2013-03-24 15:08:01.036800,-29.0110,1023.6840,1.2780,71.9980,43.1380,124.0880,68.2730,,,,
2013-03-25,2013-03-25 10:28:01.036800,23.1820,1023.6230,1.3100,66.0390,48.2080,129.9190,79.2300,,,,
2013-03-26,2013-03-26 10:58:01.036800,-15.7830,1023.2350,1.2910,55.8770,55.8560,111.0680,94.2830,,,,
2013-03-27,2013-03-27 03:40:01.036800,20.8220,1023.0760,1.1790,58.0290,55.7900,84.7950,85.8730,,,,
2013-03-28,2013-03-28 00:20:01.036800,-22.4410,1023.2390,1.1130,64.6790,48.4490,86.1280,83.5660,,,,
2013-03-29,2013-03-29 16:15:01.036800,-19.3030,1023.4660,1.1330,65.6000,44.0150,108.8200,85.0400,,,,
2013-03-30,2013-03-30 22:12:01.036800,23.5060,1023.5470,1.1690,60.5320,44.9190,127.0880,81.1820,,,,
2013-03-31,2013-03-31 17:03:01.036800,-23.1670,1023.4950,1.1640,52.8120,43.5150,132.7530,72.1170,,,,
2013-04-01,2013-04-01 05:30:01.036800,-32.3080,1023.3910,1.1940,43.9190,42.5880,136.9290,66.5180,,,,
2013-04-02,2013-04-02 05:14:01.036800,-30.9650,1023.3290,1.2260,42.1060,47.8740,136.6730,70.0750,,,,
2013-04-03,2013-04-03 06:56:01.036800,-29.3320,1023.4200,1.1960,47.8460,56.0460,134.6270,69.2590,,,,
2013-04-04,2013-04-04 02:22:01.036800,28.0860,1023.4720,1.2260,52.4170,52.7660,135.6830,74.5880,,,,
2013-04-05,2013-04-05 14:42:01.036800,28.2360,1023.6190,1.2440,54.9210,42.7340,144.6760,64.5030,,,,
2013-04-06,2013-04-06 06:32:01.036800,-40.2950,1023.7270,1.2450,61.6320,35.8680,145.0390,56.0040,,,,
2013-04-07,2013-04-07 16:22:01.036800,-22.5850,1023.7830,1.2030,69.6000,39.4010,141.3330,52.0260,,,,
2013-04-08,2013-04-08 12:40:01.036800,-19.4990,1023.8190,1.2380,75.2650,48.0330,139.0160,55.9900,,,,
2013-04-09,2013-04-09 19:49:01.036800,-29.1640,1023.7400,1.2110,81.4040,46.6840,127.2870,60.0180,,,,
2013-04-10,2013-04-10 15:48:01.036800,26.9580,1023.7650,1.2300,84.0570,46.8050,125.0460,60.1500,,,,
2013-04-11,2013-04-11 10:26:01.036800,-33.0170,1023.8110,1.1940,77.6230,56.3720,128.1840,61.6260,,,,
2013-04-12,2013-04-12 15:41:01.036800,27.8820,1023.5870,1.1390,62.8320,66.4160,127.9940,69.2750,,,,
2013-04-13,2013-04-13 03:02:01.036800,21.9570,1023.4800,1.1510,54.4050,61.1320,132.1220,68.3430,,,,
2013-04-14,2013-04-14 18:11:01.036800,-13.8870,1023.3980,1.1500,46.7740,53.1520,135.6680,65.7220,,,,
2013-04-15,2013-04-15 04:16:01.036800,-27.7010,1023.3620,1.0930,44.5120,45.0020,133.3410,64.6780,,,,
2013-04-16,2013-04-16 18:01:01.036800,-26.9260,1023.4340,1.1510,44.1390,48.7720,141.5220,69.0700,,,,
2013-04-17,2013-04-17 03:48:01.036800,-33.4790,1023.5150,1.1100,47.8630,49.5120,139.1750,70.1690,,,,
2013-04-18,2013-04-18 00:32:01.036800,39.1170,1023.7760,1.2060,64.1940,48.3220,142.2380,67.3160,,,,
2013-04-19,2013-04-19 03:31:01.036800,-29.1030,1023.9310,1.2980,76.2190,42.7720,136.0730,57.8710,,,,
2013-04-20,2013-04-20 12:50:01.036800,28.8980,1023.9500,1.3060,84.1830,37.9810,128.8990,56.6590,,,,
2013-04-21,2013-04-21 00:24:01.036800,32.9030,1023.8230,1.2380,86.9050,36.9870,119.4370,63.9910,,,,
2013-04-22,2013-04-22 02:03:01.036800,-37.8210,1023.6660,1.1630,87.2890,36.3730,106.2320,63.2220,,,,
2013-04-23,2013-04-23 11:12:01.036800,25.0470,1023.5920,1.1240,88.4420,37.5800,100.8810,64.2010,,,,
2013-04-24,2013-04-24 07:36:01.036800,-21.6490,1023.6410,1.1580,89.8470,42.4770,106.0310,69.3980,,,,
2013-04-25,2013-04-25 02:56:01.036800,-20.2140,1023.4850,1.0790,86.1040,42.1360,97.0990,64.0300,,,,
2013-04-26,2013-04-26 16:09:01.036800,-32.3620,1023.5800,1.1320,83.9730,45.0650,111.7160,59.9340,,,,
2013-04-27,2013-04-27 05:32:01.036800,-20.7710,1023.6140,1.1290,84.0280,45.5790,116.1060,52.5670,,,,
2013-04-28,2013-04-28 03:44:01.036800,20.8030,1023.5520,1.0690,83.8100,40.9040,110.2570,47.5070,,,,
2013-04-29,2013-04-29 04:23:01.036800,23.0830,1023.5070,1.0700,80.4660,40.6770,112.2510,47.7130,,,,
2013-04-30,2013-04-30 16:38:01.036800,25.8570,1023.5150,1.0710,79.0310,41.7580,114.0630,50.2900,,,,
2013-05-01,2013-05-01 00:22:01.036800,-29.4370,1023.5570,1.1190,76.5190,50.4600,119.3830,55.3330,,,,
2013-05-02,2013-05-02 03:50:01.036800,34.2470,1023.4970,1.1590,67.2670,48.6190,127.1130,53.7230,,,,
2013-05-03,2013-05-03 03:06:01.036800,28.2160,1023.5790,1.1470,72.1660,41.5620,125.2350,53.2570,,,,
2013-05-04,2013-05-04 05:32:01.036800,20.3210,1023.6420,1.1660,76.8720,38.9070,123.8800,54.1640,,,,
2013-05-05,2013-05-05 07:14:01.036800,-36.3150,1023.9400,1.3410,80.6060,47.7900,134.4020,45.9910,,,,
2013-05-06,2013-05-06 11:58:01.036800,-26.5480,1023.8540,1.3310,76.4390,50.8580,137.0300,52.1980,,,,
2013-05-07,2013-05-07 08:34:01.036800,-28.9170,1023.7220,1.3250,69.3250,54.0190,140.7890,57.7290,,,,
2013-05-08,2013-05-08 06:12:01.036800,-25.6460,1023.6550,1.2840,70.3020,49.6710,138.3990,55.3720,,,,
2013-05-09,2013-05-09 22:30:01.036800,-19.4350,1023.4710,1.0550,75.6340,33.2350,117.9950,55.2300,,,,
2013-05-10,2013-05-10 01:20:01.036800,-18.0240,1023.3790,0.9490,81.4330,28.8540,104.1400,55.9390,,,,
2013-05-11,2013-05-11 20:56:01.036800,-24.3540,1023.4900,0.9820,87.1230,37.3110,108.0780,58.4600,,,,
2013-05-12,2013-05-12 04:58:01.036800,-17.6500,1023.6830,1.0430,98.4280,45.6330,112.0430,65.5620,,,,
2013-05-13,2013-05-13 13:28:01.036800,26.0110,1023.6810,0.9880,103.8090,47.7850,103.4160,56.0290,,,,
2013-05-14,2013-05-14 10:34:01.036800,26.3300,1023.6060,0.9300,102.3040,50.3590,99.3400,50.1160,,,,
2013-05-15,2013-05-15 12:11:01.036800,22.7840,1023.5740,0.8850,104.1440,51.1150,95.5050,43.5340,,,,
2013-05-16,2013-05-16 23:58:01.036800,24.6400,1023.5660,0.8650,101.1930,51.0400,93.8480,35.9610,,,,
2013-05-17,2013-05-17 00:00:01.036800,21.6240,1023.4660,0.7800,98.6110,41.3460,88.3710,33.7730,,,,
2013-05-18,2013-05-18 09:12:01.036800,-27.3010,1023.5420,0.7900,106.7560,41.5360,84.0980,35.4500,,,,
2013-05-19,2013-05-19 03:20:01.036800,25.4790,1023.6680,0.8610,109.2380,53.3200,85.5940,36.3490,,,,
2013-05-20,2013-05-20 12:56:01.036800,20.3480,1023.5990,0.8230,103.9050,49.0030,84.1080,31.2660,,,,
2013-05-21,2013-05-21 15:30:01.036800,-22.5580,1023.6420,0.8190,104.6300,43.1370,83.3290,30.9230,,,,
2013-05-22,2013-05-22 16:22:01.036800,-32.0680,1023.6180,0.7970,100.2610,41.1930,86.2640,32.8440,,,,
2013-05-23,2013-05-23 14:39:01.036800,-23.7340,1023.6660,0.8180,99.2140,44.3060,90.6490,33.5130,,,,
2013-05-24,2013-05-24 14:34:01.036800,-29.2490,1023.7480,0.8590,103.5690,51.0660,90.1800,37.5830,,,,
2013-05-25,2013-05-25 04:28:01.036800,26.7430,1023.8980,0.9090,116.8080,58.5590,83.5670,47.6080,,,,
2013-05-26,2013-05-26 13:34:01.036800,21.9510,1023.6510,1.3410,68.8970,344.8940,101.0730,70.0460,,,,
2013-05-27,2013-05-27 17:04:01.036800,22.7220,1023.6940,1.3470,71.4470,291.6600,105.7650,68.0600,,,,
2013-05-28,2013-05-28 22:50:01.036800,18.4840,1023.6780,1.3960,70.1400,329.0310,104.3710,67.9780,,,,
2013-05-29,2013-05-29 22:34:01.036800,28.0400,1023.6430,1.4150,71.5900,414.3660,96.6160,68.8020,,,,
2013-05-30,2013-05-30 12:08:01.036800,32.9520,1023.6800,1.4660,70.0460,436.7040,102.9420,69.2660,,,,
2013-05-31,2013-05-31 15:21:01.036800,26.4860,1023.7440,1.4870,71.7990,424.3220,106.1490,68.1010,,,,
2013-06-01,2013-06-01 09:10:01.036800,17.7900,1023.7270,1.4420,72.0160,465.4780,107.5540,70.2030,,,,
2013-06-02,2013-06-02 12:20:01.036800,20.5730,1023.6450,1.3250,71.6050,534.1540,104.7950,69.7320,,,,
2013-06-03,2013-06-03 15:06:01.036800,38.2240,1023.6320,1.2340,71.9560,545.0530,106.1270,67.7260,,,,
2013-06-04,2013-06-04 16:34:01.036800,38.0020,1023.6670,1.2290,73.9780,485.1100,112.3510,71.4130,,,,
2013-06-05,2013-06-05 21:18:01.036800,-24.5310,1023.6290,1.2180,74.3420,470.9850,111.2430,73.9560,,,,
2013-06-06,2013-06-06 05:16:01.036800,50.5750,1023.7280,1.1990,79.2890,323.8530,118.4700,72.2090,,,,
2013-06-07,2013-06-07 06:04:01.036800,37.8080,1023.7140,1.1620,80.2420,349.7010,118.9830,69.3700,,,,
2013-06-08,2013-06-08 07:00:01.036800,39.3260,1023.7100,1.1520,77.9120,409.0240,119.7750,64.9270,,,,
2013-06-09,2013-06-09 06:26:01.036800,42.0890,1023.7610,1.1490,80.0870,350.1380,121.4310,58.2070,,,,
2013-06-10,2013-06-10 06:22:01.036800,20.1940,1023.8270,1.2080,82.3690,316.0000,124.9640,58.3840,,,,
2013-06-11,2013-06-11 19:14:01.036800,-26.7950,1023.8440,1.2430,83.6890,270.3630,123.7570,52.0840,,,,
2013-06-12,2013-06-12 21:29:01.036800,-34.3880,1023.8550,1.2800,83.0280,281.3360,123.3440,50.8200,,,,
2013-06-13,2013-06-13 08:52:01.036800,-26.2780,1023.8050,1.2870,78.0630,360.4090,122.0910,46.0960,,,,
2013-06-14,2013-06-14 19:58:01.036800,-30.1480,1023.8380,1.3120,78.7800,372.2960,120.7250,41.9000,,,,
2013-06-15,2013-06-15 19:36:01.036800,-30.7180,1023.8200,1.3100,78.5920,394.0530,122.2240,48.1330,,,,
2013-06-16,2013-06-16 23:00:01.036800,-41.5390,1023.8350,1.3350,78.8740,421.6870,121.4420,54.3540,,,,
2013-06-17,2013-06-17 23:26:01.036800,-35.2410,1023.8290,1.3280,78.6100,441.4270,120.7420,59.9270,,,,
2013-06-18,2013-06-18 22:48:01.036800,-27.6890,1023.6370,0.6320,128.7310,46.1460,68.4320,15.7320,,,,
2013-06-19,2013-06-19 23:30:01.036800,-32.2920,1023.5590,0.6050,122.9650,46.4860,72.5440,17.7180,,,,
2013-06-20,2013-06-20 04:51:01.036800,29.3950,1023.8270,1.3450,79.1970,417.3580,121.4380,66.0480,,,,
2013-06-21,2013-06-21 01:58:01.036800,-34.9120,1023.7830,1.2610,78.6230,604.3480,116.2540,52.1130,,,,
2013-06-22,2013-06-22 22:37:01.036800,28.2340,1023.7770,1.2120,75.4310,557.4190,116.2380,42.4490,,,,
2013-06-23,2013-06-23 16:30:01.036800,-42.2590,1023.7910,1.2290,77.3880,492.5400,116.9680,44.2770,,,,
2013-06-24,2013-06-24 05:51:01.036800,36.7520,1023.8090,1.2190,79.7050,337.2630,122.5270,48.4300,,,,
2013-06-25,2013-06-25 19:00:01.036800,-25.8350,1023.7500,0.7960,114.8850,97.1670,88.5870,26.5400,,,,
2013-06-26,2013-06-26 19:07:01.036800,-48.1150,1023.5010,0.5670,110.0800,50.6200,89.1550,19.2960,,,,
2013-06-27,2013-06-27 20:12:01.036800,-37.1150,1023.7000,1.0300,98.4410,222.0050,116.7070,59.6530,,,,
2013-06-28,2013-06-28 10:16:01.036800,-38.2930,1023.8170,1.1550,85.5580,256.2740,126.3320,56.9270,,,,
2013-06-29,2013-06-29 22:14:01.036800,-42.9740,1023.8240,1.1580,83.3870,266.7620,127.5700,52.2490,,,,
2013-06-30,2013-06-30 23:41:01.036800,-42.2600,1023.8710,1.1650,83.5080,268.9900,125.0670,41.9260,,,,
2013-07-01,2013-07-01 00:00:01.036800,-34.4010,1023.8820,1.1940,80.9010,346.3710,125.2290,39.3940,,,,
2013-07-02,2013-07-02 20:08:01.036800,-33.0090,1023.8470,1.1750,79.7840,436.7050,124.6080,42.9840,,,,
2013-07-03,2013-07-03 07:12:01.036800,33.9230,1023.8480,1.1730,80.1960,458.9490,124.6800,46.7530,,,,
2013-07-04,2013-07-04 04:27:01.036800,33.4040,1023.8740,1.1800,77.9770,483.4380,121.4030,39.2750,,,,
2013-07-05,2013-07-05 22:40:01.036800,44.4730,1023.8920,1.1670,76.0020,567.5720,117.9420,35.6310,,,,
2013-07-06,2013-07-06 23:44:01.036800,32.8630,1023.9380,1.1930,73.6570,619.9730,118.6410,35.7770,,,,
2013-07-07,2013-07-07 00:04:01.036800,34.8520,1023.8730,1.1270,72.7170,635.6230,115.7960,36.5360,,,,
2013-07-08,2013-07-08 14:42:01.036800,26.5630,1023.8270,1.0840,73.3480,612.4580,114.3070,39.1020,,,,
2013-07-09,2013-07-09 16:46:01.036800,-24.7850,1023.8530,1.1090,74.6180,610.5990,115.6510,41.2930,,,,
2013-07-10,2013-07-10 18:12:01.036800,-22.5460,1023.9060,1.1450,75.1930,599.6470,118.1630,38.7690,,,,
2013-07-11,2013-07-11 03:30:01.036800,22.2410,1023.9830,1.2080,75.4980,650.0830,119.8060,36.0270,,,,
2013-07-12,2013-07-12 03:31:01.036800,21.6010,1023.9180,1.1490,76.9150,703.6400,115.8120,34.7710,,,,
2013-07-13,2013-07-13 21:12:01.036800,-22.1880,1023.8860,1.1370,73.9270,709.8530,116.6940,35.5410,,,,
2013-07-14,2013-07-14 16:38:01.036800,27.8410,1023.8840,1.1580,73.6410,637.5670,116.1480,37.8100,,,,
2013-07-15,2013-07-15 18:02:01.036800,30.3790,1023.8090,1.1000,74.1710,545.4570,113.1110,40.3930,,,,
